,Unnamed: 0,TweetId,UserId,UserUsername,Date,Location,Tweet,Media,Likes,Retweets,Comments,Polarity,Sentiment
268,268,1635929269938581504,1579365288604094464,zhshnigi4,2023-03-15 09:01:46+00:00,,银行 危机 美国 国民 民众 哀 民生 艰 The American people banking crisis The people sad,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1635928687039361024/pu/img/4tDEyJ_xOdQst7jD.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1635928687039361024/pu/vid/320x568/mAY_k7qc4fbiTanU.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=950000, url='https://video.twimg.com/ext_tw_video/1635928687039361024/pu/vid/480x852/wl-mxUhHzhBjsZyN.mp4?tag=12')], duration=9667, views=None)], animated=[])",1,0,0,-1.0,Negative
269,269,1635927903207833602,1579365288604094464,zhshnigi4,2023-03-15 08:56:20+00:00,,美国 美国银行 银行 危机 快 看台 台海 网 评论 评论员 赖 岳 谦 分析 US Bank Crisis Haiwang Commentator Lai Yueqian Analysis,"Media(photos=[], videos=[], animated=[])",1,0,0,-1.0,Negative
270,270,1635927056705019904,1579365288604094464,zhshnigi4,2023-03-15 08:52:59+00:00,,美国 美国银行 银行 危机 快 看台 台海 网 评论 评论员 赖 岳 谦 分析,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1635926942150184962/pu/img/8AvVBvPJhlpGj4j2.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1635926942150184962/pu/vid/480x480/PhTbhUSiNW6FSxWj.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=432000, url='https://video.twimg.com/ext_tw_video/1635926942150184962/pu/vid/320x320/QeA_ihJyv_XpQnOc.mp4?tag=12')], duration=37000, views=None)], animated=[])",0,0,0,-1.0,Negative
271,271,1635926639833128960,1579365288604094464,zhshnigi4,2023-03-15 08:51:19+00:00,,美国 美国银行 银行 危机 中国 东方 东方卫 卫视 新闻 主 播 分析 The US Bank Crisis Chinas Dragon TV News Anchors Analysis,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1635925798308950017/pu/img/Zufzyp3emn7OoAz3.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1635925798308950017/pu/vid/320x568/MQ3XXQ75Y9xt6Gs5.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=950000, url='https://video.twimg.com/ext_tw_video/1635925798308950017/pu/vid/480x852/PMmGnch5P2fBFIuo.mp4?tag=12')], duration=93792, views=None)], animated=[])",1,0,0,-1.0,Negative
272,272,1635916400719192065,1579365288604094464,zhshnigi4,2023-03-15 08:10:38+00:00,,受 银行 破产 危机 影响 美国 多家 银行 股价 暴跌 时间 美国 美国银行 银行 银行业 行业 整体 市值 下跌 As March market U S banks fell,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1635915725541093376/pu/img/J93prs7PIfLuPtCV.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1635915725541093376/pu/vid/600x270/UWysSPPSKRLzTh5f.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1635915725541093376/pu/vid/858x386/1XgXMlMekCsvVS6W.mp4?tag=12')], duration=14292, views=None)], animated=[])",1,0,0,-0.6,Negative
273,273,1635913852599832577,1579365288604094464,zhshnigi4,2023-03-15 08:00:30+00:00,,面对 美国 美国银行 银行 危机 俄罗斯 罗斯 表示 In US banking crisis Russia,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1635913218744000512/pu/img/s3xwK_Kara4CrEJ1.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=432000, url='https://video.twimg.com/ext_tw_video/1635913218744000512/pu/vid/320x320/uQz6gkXgBcmf2E3S.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1635913218744000512/pu/vid/480x480/I1tc7gam47unrBm8.mp4?tag=12')], duration=18292, views=None)], animated=[])",0,0,0,-1.0,Negative
274,274,1635716836527308812,1533611118039601152,NaomiLi14590801,2023-03-14 18:57:38+00:00,,这位 女士 采访 盖茨 火 请问 比尔 比尔盖茨 盖茨 世界 创造 发明 电脑 电脑操作 操作 操作系统 系统 主持 主持人 没有,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1635716770211168265/pu/img/MxQ67_BIeN0xyR1X.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1635716770211168265/pu/vid/480x276/QXETsESPTKqKTRz6.mp4?tag=12')], duration=100233, views=None)], animated=[])",3,3,0,1.0,Positive
275,275,1635684753767649281,1533611118039601152,NaomiLi14590801,2023-03-14 16:50:09+00:00,,Join NFSC build democratic China 战友 加入 新 中国 国联 联邦 一定 定会 建立 民主 中国,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1635684629859512328/pu/img/anbJVK0kLAI-08E5.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1635684629859512328/pu/vid/480x270/2i-UbHQXs1QiqPQ2.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1635684629859512328/pu/vid/640x360/x9OSQuL-BS2dYEKx.mp4?tag=12')], duration=134633, views=None)], animated=[])",0,0,0,1.0,Positive
276,276,1635600784879656960,1613858616616030208,goooooooooodo,2023-03-14 11:16:29+00:00,,What Himalaya exchange 喜马拉 喜马拉雅 马拉 马拉雅 交易 交易所,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1635600642407567362/pu/img/suQEYEy8geGMxsTF.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1635600642407567362/pu/vid/476x270/12_wRZQ8drIWp--K.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/ext_tw_video/1635600642407567362/pu/vid/848x480/GTWaDTUh3JFHE510.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1635600642407567362/pu/vid/636x360/J6zil5-Sxv7Lte8U.mp4?tag=12')], duration=101955, views=None)], animated=[])",0,0,0,0.0,Neutral
277,277,1635421522121850880,9370642,greatspringboot,2023-03-13 23:24:10+00:00,,刺激 经济,"Media(photos=[], videos=[], animated=[MediaAnimated(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FrIvMcDaUAIQvZT.jpg', videoUrl='https://video.twimg.com/tweet_video/FrIvMcDaUAIQvZT.mp4')])",0,0,0,-1.0,Negative
278,278,1635369294405206016,1533611118039601152,NaomiLi14590801,2023-03-13 19:56:38+00:00,,洛杉矶 盘古 农场 SVB 数字 银行 倒闭 中共 勾结 金融 银行 银行业 行业 倒闭 证明,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrH_oJ4WcBcDIAu.jpg')], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1635369204927852559/pu/img/XdKZ8tFytZIMiLTA.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1635369204927852559/pu/vid/476x270/qPbIKJ41tqS34bs7.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1635369204927852559/pu/vid/636x360/Nw6GHqzPd0Q4nlDE.mp4?tag=12')], duration=91101, views=None)], animated=[])",1,0,0,-1.0,Negative
279,279,1635366998871015424,1533611118039601152,NaomiLi14590801,2023-03-13 19:47:30+00:00,,美国 飞虎 飞虎队 援助 中国 真实 记录 视频 万 上海 美国 烈士 送行 飞虎 飞虎队 牺牲 余名 美国 飞行 飞行员 行员,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1635366912371617808/pu/img/J4mggmMvlSM99u1A.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1635366912371617808/pu/vid/480x360/lkZbYwhs5DZ2W_Dc.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1635366912371617808/pu/vid/360x270/CREnhgMOaKhhCK6b.mp4?tag=12')], duration=140000, views=None)], animated=[])",1,1,0,1.0,Positive
280,280,1635366138673782784,1533611118039601152,NaomiLi14590801,2023-03-13 19:44:05+00:00,,患者 年龄 分布 布下 下至 几岁 孩童 上至 七八 七八十 七八十岁 八十 八十岁 十岁 老人 发病 时间 分布 碰巧 全民 接种 新 冠 疫苗 时间,"Media(photos=[], videos=[], animated=[])",0,0,0,-1.0,Negative
281,281,1635366077768286208,1533611118039601152,NaomiLi14590801,2023-03-13 19:43:51+00:00,,接种 疫苗 艾滋 远 一位 博 主 发 一篇 博文 评论 反映 红 书上 发现 大量 hiv 阳性 患者 红 书上 搜索 一下 大吃一惊 红 书上 确实 实有 有数 数量 惊人 hiv 阳性 患者 诉苦,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1635366023120527360/pu/img/IkEuGigbyvPlFUGz.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1635366023120527360/pu/vid/320x568/bv7fyMvuKFeYAKYE.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=950000, url='https://video.twimg.com/ext_tw_video/1635366023120527360/pu/vid/360x640/pSMRd8fqB3dPJpfB.mp4?tag=12')], duration=83733, views=None)], animated=[])",7,4,1,-0.28,Negative
282,282,1635364798266507264,1533611118039601152,NaomiLi14590801,2023-03-13 19:38:46+00:00,,正在 发生 福 奇 非正常 正常 杀人 多项 罪名 起诉 众议 众议院 议院 共和 共和党 共和党人 党人 正 准备 安东 安东尼 福 奇 博士 进行 行刑 刑事 移交 国会 撒谎 杀害 数百 数百万 百万,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrH7neXWIAESAYn.jpg')], videos=[], animated=[])",1,0,0,-0.07,Negative
283,283,1635352527695925248,1533611118039601152,NaomiLi14590801,2023-03-13 18:50:00+00:00,,中共 高官 白手 手套 王岐山 岐山 江 志成 沈 南 鵬 錢 存 進 矽谷 銀 行 碼 中共 錢,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1635352439455903753/pu/img/_oQGMEorBm-FivbI.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1635352439455903753/pu/vid/320x568/jvkoEV0eRkdkaEw6.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=950000, url='https://video.twimg.com/ext_tw_video/1635352439455903753/pu/vid/480x852/Jbk7yh-ui3iWuU8A.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/ext_tw_video/1635352439455903753/pu/vid/720x1280/9p7qOV4_AcVEIGW-.mp4?tag=12')], duration=59488, views=None)], animated=[])",0,0,1,0.0,Neutral
284,284,1635345190276964352,1533611118039601152,NaomiLi14590801,2023-03-13 18:20:51+00:00,,MPs talk CCP Congress 议员 国会 讲 灭 出局,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1635345087663054859/pu/img/oW2BEqdi-gyGfpnk.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1635345087663054859/pu/vid/480x270/NcbiEQyNldw6Cg8L.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1635345087663054859/pu/vid/640x360/NNl_cTQay9rIJA1L.mp4?tag=12')], duration=106708, views=None)], animated=[])",1,2,0,-1.0,Negative
285,285,1635334659080093696,1533611118039601152,NaomiLi14590801,2023-03-13 17:39:00+00:00,,新 中国 国联 联邦 DC 星火 行动 Real Americas Voice 主持 主持人 Dave Zere 耐克 NBA 大公 公司 是非 非常 腐败 组织 不关 关心 心中 中共 中共政府 政府 正在 侵犯 犯人 人权 不在 不在乎 在乎 中共 病毒 是否 是否是 是从 武汉 实验 实验室 泄露 数十 数十亿 数十亿美元 十亿 十亿美元 亿美元 美元 广告 广告费,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1635334508504334337/pu/img/y4WvwheMysK0e1f-.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1635334508504334337/pu/vid/480x270/v-lnW6JcHAtJCYKQ.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/ext_tw_video/1635334508504334337/pu/vid/1280x720/O1a8ez0fJ_o1DiIX.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1635334508504334337/pu/vid/640x360/9S4I-_gjqc2tU_db.mp4?tag=12')], duration=96066, views=None)], animated=[])",4,2,0,-0.39,Negative
286,286,1635329974990422016,1533611118039601152,NaomiLi14590801,2023-03-13 17:20:23+00:00,,粵 語 配音 新 國 聯 邦 DC 星火 行 動 新 澤 西州 參 議 員 候 選 Shirley Cusick 中共 冇 權 利 分裂 美 國 哋 唔 允 許 佢 哋 咁 當 選 參 議 員 會 完全 支持 將 納 稅 嘅 錢 於 保 護 美 國,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1635329817875816456/pu/img/5T97EdftIbZ194uJ.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1635329817875816456/pu/vid/640x360/ncquRG6o91fCTHRJ.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/ext_tw_video/1635329817875816456/pu/vid/1280x720/JYUmjRuqOkds2Sbh.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1635329817875816456/pu/vid/480x270/CKO6R2zaDbhtpbD4.mp4?tag=12')], duration=119578, views=None)], animated=[])",1,0,0,0.51,Positive
287,287,1635299252200169475,1523571004294852608,gigiz_eth,2023-03-13 15:18:18+00:00,,冰火 两重 两重天 银行 股 暴跌 币 暴涨 传统 金融 融和 未来 金融 同样 绿色 到底 韭菜 空气 数字 货币 本来 对冲 或者说 颠覆 传统 金融 原以 原以为 银行 安全 硅谷 投资 投资银行 银行 带 蹦 整个 银行 股 没想 没想到 想到 BTC 成 避风 避风港,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrHAACEaIAMZ3Vz.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FrHAAB6aUAEm6xP.jpg')], videos=[], animated=[])",22,4,7,-0.21,Negative
288,288,1635120250273558528,1479318966543781888,ifenglobal,2023-03-13 03:27:01+00:00,Hong Kong,美国 银行 关闭 总资产 资产 超 千亿 千亿美元 亿美元 美元 硅谷 银行 破产 仅 隔天 资不抵债 抵债 关闭 天 总部 部位 位于 纽约 另一家 一家 银行 监管 机构 关闭 美国 美国财政部 财政 财政部 美联储 联储 联邦 存款 保险 保险公司 公司 宣布 防止 银行 危机 蔓延 关闭 位于 纽约 Signature Bank,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrEcEM9aQAE3E9M.png')], videos=[], animated=[])",0,0,0,-0.6,Negative
289,289,1635014724277649414,1387720632138289162,Muskfans666,2023-03-12 20:27:42+00:00,taiwan,骨牌 開 始 嗎,"Media(photos=[], videos=[], animated=[])",0,0,0,0.0,Neutral
290,290,1634994027996282880,1533611118039601152,NaomiLi14590801,2023-03-12 19:05:27+00:00,,新 中国 国联 联邦 DC 星火 行动 前 美国 总统 副 助理 塞巴斯蒂 塞巴斯蒂安 巴斯 巴斯蒂 巴斯蒂安 戈尔 卡 现在 习近平 政权 非常 脆弱 政权 施加 经济 压力 苏联 土崩 土崩瓦解 瓦解 目标 必须 帮助 中国 国人 人民 获得 自由,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1634993905581150214/pu/img/BgR6Loi4HXVYTmFA.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1634993905581150214/pu/vid/480x270/98OsZuN3dqQbVVsK.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1634993905581150214/pu/vid/640x360/gIp_oW3DDkejC3em.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/ext_tw_video/1634993905581150214/pu/vid/1280x720/PZoAcXVEM2SzULh4.mp4?tag=12')], duration=63800, views=None)], animated=[])",0,0,0,-0.26,Negative
291,291,1634968406972858368,1533611118039601152,NaomiLi14590801,2023-03-12 17:23:39+00:00,,Advice Overseas Chinese Stay CCP NFSC 海外 海外华人 华人 忠告 远离 中共 加入 新 中国 国联 联邦,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1634968277892972547/pu/img/yw6XEp7UCoMZsaYt.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1634968277892972547/pu/vid/640x360/yk06Qfg-pUdJ7qV9.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/ext_tw_video/1634968277892972547/pu/vid/1280x720/vP1eQ8_yYl3gS7sl.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1634968277892972547/pu/vid/480x270/LAhDlWgmskG5MQkO.mp4?tag=12')], duration=102900, views=None)], animated=[])",0,0,0,0.0,Neutral
292,292,1634953991313588224,1533611118039601152,NaomiLi14590801,2023-03-12 16:26:22+00:00,,新 中国 国联 联邦 DC 星火 行动 罗伯特 特马 马龙 rwmalonemd 中共 非常 常有 有效 地利 利用 美国 国体 体制 漏洞 腐败 早在 疫情 爆发 前 官僚 阶层 资本 集团 中共 想 金融 计划 促进 利益 海量 财富 社会 会上 上层 转移,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1634953835914330112/pu/img/eoakXbhAXHb3r0HD.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/ext_tw_video/1634953835914330112/pu/vid/1280x720/NAvvkZWn7vOJcYYk.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1634953835914330112/pu/vid/640x360/X65wKKyJiRzTAkk1.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1634953835914330112/pu/vid/480x270/Q9-wDFO8jQc27npS.mp4?tag=12')], duration=102900, views=None)], animated=[])",3,2,0,-0.07,Negative
293,293,1634945802752901121,1533611118039601152,NaomiLi14590801,2023-03-12 15:53:49+00:00,,NFSC Directora Comunicaci ó Patriot Mobile Sra Leigh Wambsganss 新 中国 国联 联邦 DC 星火 行动 爱国 爱国者 国者 无线 无线通信 通信 公司 首席 外联 官 利 瓦 姆 斯 甘 斯 女士,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1634945524582297600/pu/img/_sD8ZtjWxzno9y4o.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1634945524582297600/pu/vid/720x406/tUafdDHS8iN1KYLL.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1634945524582297600/pu/vid/478x270/D3ipojI1Lkjz-OUn.mp4?tag=12')], duration=140000, views=None), MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1634945524515188743/pu/img/L0Psn-HptEeSDJhG.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/ext_tw_video/1634945524515188743/pu/vid/1280x720/dLyJkXM-imIu5Ut9.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1634945524515188743/pu/vid/480x270/_hhm5stqBZkYJPR5.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1634945524515188743/pu/vid/640x360/Pf7MO06R93cI7KYL.mp4?tag=12')], duration=43656, views=None)], animated=[])",0,1,0,0.0,Neutral
294,294,1634888849364238339,1591363469613633536,coocolab,2023-03-12 12:07:31+00:00,Cryptopia,說 個 笑 話 SVB 首席 內 務 官 經 雷曼 兄弟 事件 首席 財 務 官 別 票房 毒 藥 可能 銀 行 炸 藥 炸 倒 兩 家 銀 行,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrBKvHUaUAc9_dK.jpg')], videos=[], animated=[])",10,2,1,0.0,Neutral
295,295,1634776321128628227,1533611118039601152,NaomiLi14590801,2023-03-12 04:40:22+00:00,,Steve Bannon Elon Musk Owned Chinese Communist Party 史蒂夫 蒂夫 班 农 埃 隆 马斯克 中共 拥有,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1634776259312906240/pu/img/W4COMhOIwKDW4XQa.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1634776259312906240/pu/vid/640x360/vtkSPwzJwsjlxNNX.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1634776259312906240/pu/vid/480x270/WVG0i764uS4MI01H.mp4?tag=12')], duration=121000, views=None)], animated=[])",1,1,0,1.0,Positive
296,296,1634385378932142080,818948638890217473,RepMattGaetz,2023-03-11 02:46:54+00:00,FL-01,total complete phony He owned lock stock barrel Chinese Communist Party acts Steve Bannon IRL Thoughts,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1634383477977014273/img/zyKw4p-eGwSuTuGm.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=288000, url='https://video.twimg.com/amplify_video/1634383477977014273/vid/480x270/ct9YmxcD_Z-BA1Tx.mp4?tag=16'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/amplify_video/1634383477977014273/vid/640x360/cd8E943it-Todyiv.mp4?tag=16'), MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/amplify_video/1634383477977014273/vid/1280x720/o4r009nc1TxqVPO2.mp4?tag=16')], duration=120987, views=None)], animated=[])",14434,3252,6679,0.0,Neutral
297,297,1670751215700017152,2229125630,KSFAN1,2023-06-19 11:11:45+00:00,,工作 作人 員 正在 發 表 關 銀 行 摩擦 研究 論 文 這 意味 意味著 阻止 們 將 錢 從 銀 行 帳 戶 取出 防止 這 基本 基本上 資 管制 意思 是否 應 該 銀 行 系 統 以外 謀 求 可行 可行性 選 項,"Media(photos=[], videos=[], animated=[])",0,0,1,-0.2,Negative
298,298,1654169188624105483,1653805144247611413,BankrunETH,2023-05-04 17:00:42+00:00,,一寸 一寸光阴一寸金 光阴 一寸 寸金 一寸 寸金 寸金难买 金难 买 一寸 光阴,"Media(photos=[], videos=[], animated=[])",1,0,0,0.0,Neutral
300,300,1637645888884736002,1579365288604094464,zhshnigi4,2023-03-20 02:43:00+00:00,,The Wall Street Journal Research US banks risk thunderstorms 华尔街 华尔街日报 日报 研究 显示 美国 近 两百 两百家 百家 银行 存在 暴雷 风险 视频 来源 抖 音,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1637645657514323968/pu/img/R-aFSgyovsyKBhit.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1637645657514323968/pu/vid/320x568/0GEqvRNP-2FdqXkd.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=950000, url='https://video.twimg.com/ext_tw_video/1637645657514323968/pu/vid/480x852/foGeuite32DVXnAi.mp4?tag=12')], duration=19505, views=None)], animated=[])",0,1,0,-1.0,Negative
301,301,1637643859877584896,1579365288604094464,zhshnigi4,2023-03-20 02:34:56+00:00,,美国 美国银行 银行 危机 风暴 刚 拉开 拉开序幕 序幕 好戏 后头 慢慢 品 The American Banking crisis The storm begun drama Slowly product 视频 来源 抖 音,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1637643484999094272/pu/img/PMWbS6XPtze5bLMe.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1637643484999094272/pu/vid/320x568/lh2lmxvJ9ChJIsHA.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=950000, url='https://video.twimg.com/ext_tw_video/1637643484999094272/pu/vid/480x852/VksnuDoEMxenoYhD.mp4?tag=12')], duration=114335, views=None)], animated=[])",0,1,0,-1.0,Negative
302,302,1637632875330932736,1579365288604094464,zhshnigi4,2023-03-20 01:51:17+00:00,,I heard American companies busy withdrawing money bank 听说 现在 美国 企业 忙 银行 取钱,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1637632651279626240/pu/img/w8k8d1u_-ypzeqXn.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=950000, url='https://video.twimg.com/ext_tw_video/1637632651279626240/pu/vid/480x852/ikNwWPhIPyP29Jd_.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1637632651279626240/pu/vid/320x568/bcLCBi6ah6Gj2HQp.mp4?tag=12')], duration=9125, views=None)], animated=[])",0,0,0,0.0,Neutral
303,303,1637632122877014016,1579365288604094464,zhshnigi4,2023-03-20 01:48:18+00:00,,美国 银行 银行业 行业 马上 完蛋 The American banking industry,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1637631828227162113/pu/img/ewcZ_i451qvr78yj.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1637631828227162113/pu/vid/320x568/oYO1_6HFdZLqSNEo.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=950000, url='https://video.twimg.com/ext_tw_video/1637631828227162113/pu/vid/480x852/s1X2xqueNJ3DP1v-.mp4?tag=12')], duration=7209, views=None)], animated=[])",0,1,0,-1.0,Negative
