,commenterID,UserName,Date,Text,Polarity,Sentiment
1998,UCj10rqN0mg50GHDIbCC-VaQ,@reinerhohnii.6662,2023-03-13 22:35:50+00:00,lolbrdas fiatmoneysyst endebrdi endebrdi endebrdi endebrrussland china indi brics gesund wachsenbrseltsam zeigt realitat,1.0,Positive
3764,UCb-s7AMhLLF4QBLaQN2JWGA,@Drachenhauch,2023-03-13 22:43:47+00:00,holt geld bank langfrist benotigt investiert gold akti bitcoin,0.0,Neutral
1997,UC57z3U9HoL_AqyzCHjgf1_Q,@TonyTouch23,2023-03-13 22:52:34+00:00,bid kaum gerad geh verdammt nochmal regiert land kriegstreib blink nuland,0.0,Neutral
1996,UCoYMw-CgblSyMPr2caXwxzg,@ml5457,2023-03-13 23:12:57+00:00,pada dolar polako sigurno,0.0,Neutral
1995,UC5GufRUmdibDFlmKsia3K5w,@jusebacho,2023-03-13 23:17:20+00:00,must said that california heavily regulated unlik prosperous texas,0.0,Neutral
3763,UCYKeeI-x4JEOzv7G9M3TR3A,@mazeltov6752,2023-03-13 23:42:20+00:00,bringt realrendit zins imm inflation zumind seit jahrenbrund denk mehr schnell and,0.7,Positive
1994,UCK-8uI5S9H2mGa0IA7RVLhw,@yahyaky9854,2023-03-14 00:26:39+00:00,lern deutschlandsi wirecard,0.0,Neutral
1993,UCh1gMa4P_MtfxSVg5F7vUpQ,@michaelruppel2991,2023-03-14 00:30:49+00:00,sich alt,0.0,Neutral
1992,UCmgSuul9WFdWc7isYxRWAhA,@torstenmaier5624,2023-03-14 01:43:29+00:00,generiert mehr gunstig geld kommt superreichensteu geld gespart verliert verschiebt insgesamt einfluss infrastruktur spat stark wachstum erneuerbar energi grun technologi markt geht global runt schnitt einzeln langfrist mehr absicher vorhand richtig verstand blodsinn schreib gesundheitswes zukunft wohl aussieht,0.425,Positive
1991,UCo2c4XyJnyP5_ApekKHMK6Q,@elsaeiskonigin7630,2023-03-14 02:52:05+00:00,trifft deutsch bank bissch spat sich,0.0,Neutral
1990,UCD28O-BbO58TxjLJu39IJGA,@michaas156,2023-03-14 04:53:40+00:00,europa gedank begrenzt href,0.0,Neutral
3762,UCFpG8_Yv3SMucWpkQny-zsQ,@NeoLetsPlay,2023-03-14 05:22:31+00:00,selb schuld geld bank lieg lass,0.0,Neutral
3761,UC5xeUvdh01KZ0qj_xl74XGQ,@nilzen791,2023-03-14 07:38:34+00:00,bekomm bondora goampgrow zumind zeit einzig zinsquell,0.0,Neutral
3760,UCUaeP2G3uu1PCOSxhUE8h-Q,@kraftjonas92,2023-03-14 07:57:16+00:00,gibt viel schon geldanlag reit histor geseh lief tagesgeld spart selb schuld braucht schnell abrufbar geld dimension wertverandernd merkt maximal eigentum spar bauspar sinnvoll,0.6,Positive
3759,UCu09kjdpv2mxGiqZqGv1p4Q,@maxxmax1647,2023-03-14 08:13:22+00:00,verschenk geld warum soll bank mehr zins biet geh chef bitt darum bitt wenig geld zahl,0.0,Neutral
3758,UCyyieH5n0D0iTUDT7rW_KbQ,@chrisredseadiver1854,2023-03-14 08:22:22+00:00,geldanlag chefsach faul wochen paar stund etf bitcion beschaft kauft halt physisch gold silb bess mittel notfallreserv hinausgeh konto lieg lass,-0.85,Negative
1989,UCvtmyW505Bmg8i2b5UAI7RA,@JurgenSenke,2023-03-14 08:29:00+00:00,prima,1.0,Positive
3757,UCugYGZUDCk-BV_AJaSfHrAA,@StefanGraz,2023-03-14 08:51:12+00:00,beweis meist deutsch geld ahnung geld imm zusammenpass tagesgeldkont dafur gedacht geld anzuleg dafur schnell geld zugreif geld benotigt angelegt geld gehort depot meinetweg gold konservativ bank prozent zins tagesgeld geb war derzeit inflation prozent deutschland prozent durchschnitt eurozon relativ nutzlos geldanlag,-0.15000000000000002,Negative
1762,UCpV9LpCg4uwYCQZ3qoEn_YQ,@AktienMitKopf,2023-03-14 09:01:36+00:00,president bid redet aktuell quotsicherheitquot anleg allerding frag sinnvoll eig geld jemand hor teleprompt ables kaum ausgang findet heut geht geldmeng,0.5,Positive
3756,UCHeh6dvDeaYZZNazOhmsl4w,@jnn993,2023-03-14 09:04:40+00:00,genossenschaftsbank sparkass gibt schliesslich viel alt mensch leb lang gleich bank trau quotdoofquot elt beid krieg mittlerweil rucklag sohn kummert zukunft imm haufig fall bald alt generation bank alternativ mehr mitzuzieh trad republic direkt zweit depot eroffnet seit monat lieg fur haus spat schon ruhig verrechnungskonto macht monat zins,0.41999999999999993,Positive
1970,UC3FjRDEjlG2nf7_bFFMUgtQ,@sebastianm9295,2023-03-14 09:05:37+00:00,erst,0.0,Neutral
3755,UCxL5PA3Y2Ofd0rgxwkxQy8A,@TheJoker-tw8jx,2023-03-14 09:05:47+00:00,damal corona rechtzeit pharmaakti investiert dank wiss typisch deutsch mitlauf impfbegeister nett summch gemacht dank gilt impf lass war moglich,1.0,Positive
1969,UCeLPazNsrtp7U0uxA7AI2sw,@xptransformation3564,2023-03-14 09:05:56+00:00,schon imm mensch geld bank gleichzeit abheb,0.0,Neutral
1968,UCcyUOqF9UbJgV4bCTqgoebw,@steveo6023,2023-03-14 09:08:12+00:00,regel regier sagt quotkein panikquot sollt panik,0.0,Neutral
1967,UCtTE76EMmj5r_EZmPU5vnIQ,@PyroForEveryone,2023-03-14 09:12:29+00:00,bod prototyp uberhaupt,0.0,Neutral
1966,UCykpINFI3ZfMpYnnm6FIk1g,@SMB96,2023-03-14 09:12:53+00:00,glaub crash heftig,0.0,Neutral
1965,UCqhwB8BkQ-oS6vROYC9FcfQ,@Lupinchen-no3un,2023-03-14 09:14:33+00:00,ironiemodus,0.0,Neutral
1964,UCNiAApzb8ZysOMFFNmUATiw,@diddi0181,2023-03-14 09:15:16+00:00,allein dafur gibt daum hoch,0.0,Neutral
1963,UCyggGrSC5jwuK5WxJf63BiQ,@k.p.9103,2023-03-14 09:15:22+00:00,shortet leid handel ausgesetzt,0.0,Neutral
1962,UCbB5J7QytwrwG_lJbtAj8Xw,@mtkn744,2023-03-14 09:17:08+00:00,eigent erklar warum frau spitz steh regi frauenfeind jemal uberhaupt gut rausgekomm frau regiert,0.15000000000000002,Positive
1961,UC65L4fH1zKAL5F0waVx81Gw,@aussteigen,2023-03-14 09:17:32+00:00,erinnert stark sagt seit tag hast sogar genau selb grafik dah spricht darub,0.7,Positive
1960,UCRaoaYLSJU5PJRUX9Y_9OMQ,@inkontinenziapoback305,2023-03-14 09:18:10+00:00,algorithmus,0.0,Neutral
1959,UCjIaAXW1RLjGPx6YQRQGSTw,@elbow5659,2023-03-14 09:18:22+00:00,vergleich passt mad brhatt gefehlt erstmal sekund versucht geschloss lauf,0.0,Neutral
1958,UCVpomCzP3YMvzSqohSbcKgQ,@Sweemops,2023-03-14 09:18:25+00:00,akt kopf,0.0,Neutral
1957,UCRaoaYLSJU5PJRUX9Y_9OMQ,@inkontinenziapoback305,2023-03-14 09:19:11+00:00,gucci gucci algo huuu haaa,0.0,Neutral
1956,UC7809s_B5Ji2iFFls7VXEdw,@iPro1014,2023-03-14 09:19:46+00:00,humor them point viel dank content,0.0,Neutral
1955,UC40mVdg8o35IBh8U0zvYX8A,@gartenfreunde3224,2023-03-14 09:20:39+00:00,rippl lov,0.0,Neutral
1954,UCwzPpUMZIV2lzo5f8-J2QIg,@demokratischerkasekuchenst7415,2023-03-14 09:21:13+00:00,sanft gruss erinnert schrangtv meditativ kolja,1.0,Positive
1953,UCTx9DNy2ajEdZDRb7tBI_cg,@tilladilla6666,2023-03-14 09:22:23+00:00,bid lobt sich bissch lasst zweifeln,0.15000000000000002,Positive
1952,UCU8EFgdpihCUaJlMRTEyGFQ,@metzgerhans-jurgen5679,2023-03-14 09:22:28+00:00,quotgrun wirtschaftswunderquot,0.0,Neutral
1951,UCC_vt58wSsxQGswFmHOVvCg,@ibluefire386,2023-03-14 09:23:30+00:00,einspiel schluss herrlich,1.0,Positive
1949,UCwzPpUMZIV2lzo5f8-J2QIg,@demokratischerkasekuchenst7415,2023-03-14 09:24:18+00:00,medi sich daran interess aufkoch lass weg bank europa putin sich kaputtlach,0.0,Neutral
1948,UCL6gaRsXkOGNRC3aIj75tvg,@rokker333,2023-03-14 09:24:51+00:00,pseudo katastroph videos kanal inflationar aktiv storni,1.0,Positive
1947,UCUoLZhiW5auf3PY7ZTuatHQ,@RonaldRendite,2023-03-14 09:25:15+00:00,sieh mehr investor mehr makroindikatorenspekulant,0.0,Neutral
1946,UCrA0oyfa2cf7nIxoQaSDn8A,@dennisstar9010,2023-03-14 09:25:52+00:00,ausschnit end einzig wahr wirtschaftsexpertin ulrik herrmann,1.0,Positive
1945,UC2zs2cCLx9CtmX7Qg5NxNfQ,@ChristineR02,2023-03-14 09:27:30+00:00,redet geldmeng doof interessiert wiss,1.0,Positive
1944,UChXTw0h7GdRDaY1Phv5Rebg,@janarohner4202,2023-03-14 09:28:07+00:00,mittlerweil find echt mega mehr einseit wenig mensch gesicht zeig zeit mach hoffnung aug offn kann,0.3333333333333333,Positive
1943,UCKZafcHwAs4ZL69MQi8iUpg,@mk5442,2023-03-14 09:28:45+00:00,gesicht korrupt chefin grosst europa bank schafft vertrauenbrdi erst jubeln schon uberstand wer glaubt seelig stellt uncl kritisch frag fallt schssen geh geht hos,0.3333333333333333,Positive
1942,UCOj6XUR5A4V499FPNBbrW5A,@christianlembke3410,2023-03-14 09:29:46+00:00,prasident sagt bank sich gut zeich,1.0,Positive
1941,UCfgjy6gWBJ4F3-fAqVGxB5A,@haktanDUBAI,2023-03-14 09:29:47+00:00,heftig,0.0,Neutral
1940,UCtJXAm_JzUdXcItBSMqwIwA,@liebenstein4224,2023-03-14 09:31:40+00:00,knall kommt fall anfang kreditkart zin liegt gerad viel zahlungsunfah,0.0,Neutral
1939,UCyOxgJ9wR7wiupf0CvTeutw,@theodorjosefeisenring675,2023-03-14 09:33:26+00:00,mainstream medi red schon geldmeng gerad artikel neu zurch zeitung geles marz titelbrein klein bankenpan folg lax geldpolit usnotenbank,0.0,Neutral
1938,UCv2H9o5vKkllOAJORDS-N4A,@GOLFBALLUHU,2023-03-14 09:37:11+00:00,zumind gefund nic,0.0,Neutral
1937,UCN0o6q0QJCU85qE2P6Izo-A,@hubbabubba9175,2023-03-14 09:40:38+00:00,gerad kurzmasch laufend halst dank,0.0,Neutral
1936,UCpyhFf8854zXZ9wX22mS_oQ,@thomasradloff7337,2023-03-14 09:40:53+00:00,zombi beid faul umzufall kommt butl quot dinn quot,-1.0,Negative
1935,UCYmokB5-tmLpIvO7xNfCGrA,@SinDevil,2023-03-14 09:44:16+00:00,wird schon richt,0.0,Neutral
1934,UCm__AHjuL_78UoCRKb_X9kA,@peterhugel3805,2023-03-14 09:45:29+00:00,inflation kommt latein natur italien ableitet just klugscheiss cent,0.0,Neutral
1932,UCnj086z5Ceol4JeVDPIu-pw,@lindakep3968,2023-03-14 09:48:28+00:00,peac world,0.0,Neutral
1931,UCf7cccZ20ylV6MGjXTGAyoQ,@markuswerner4584,2023-03-14 09:49:16+00:00,darf wesent erinnernbr katastroph umfass rein beschon liessbrwenn heu relativ ruh herrscht bedeutet schlichtweg einfach halb schlimm seinerzeitbrwarum imm panikmach,0.2333333333333333,Positive
1930,UCCqoC7spzDU8bWiaVSBe13Q,@josefmerz2892,2023-03-14 09:51:11+00:00,bid wahlbetrug kriegstreib sprengmeist schon lang ferngesteuert,0.7,Positive
1929,UCWpj-q7XxGt0aMCtaLc5lqA,@grafikseinvater,2023-03-14 09:51:57+00:00,freund bid virtuell,0.0,Neutral
1928,UCkIziDvTYgWfoO5h4XGompA,@thomastom4232,2023-03-14 09:52:33+00:00,verantwort zentralbaenk wiss sich friedman quotrecht hatquot punkt inflation entschuld waherungsabwert west wettbewerbsfaeh koenn oeffent sag eben kaum jemand versteht,0.0,Neutral
1927,UCxtHM5nWhjrR--3FMCegzkA,@tagele9586,2023-03-14 09:52:39+00:00,kolja imm,0.0,Neutral
1926,UCqCyfRW86YgFWiwdff2LMHQ,@arturprivat8180,2023-03-14 09:53:16+00:00,staat sagt geldsyst sich wiss genau gegenteil fall,0.0,Neutral
1925,UCDefIMJH9Zo0TTEnB-aKF-g,@thomaskreisel5764,2023-03-14 09:53:22+00:00,livestream bid red ubertrag wurd teleprompt abgeles jeglich uberzeug weiss mitgekriegt vorgeles chat uberwieg amerikan lustig gemacht warum uberhaupt,1.0,Positive
1924,UCedNvDJSdrgtIrfDdX-ne-Q,@oliverp.9466,2023-03-14 09:56:40+00:00,imm klass,0.0,Neutral
1923,UCeu_rQq77VAjcf8kRihXjTQ,@SH-em5bo,2023-03-14 09:57:57+00:00,vielleicht akkus horgerat leer programmierfehl,0.0,Neutral
1922,UCqCyfRW86YgFWiwdff2LMHQ,@arturprivat8180,2023-03-14 09:59:59+00:00,grun schau videos wein,0.0,Neutral
1921,UCzdKtmJew6OrgaOnFdQeCsQ,@Broo196,2023-03-14 10:00:54+00:00,prognos spatest kolja bitcoinmaxi,0.0,Neutral
1920,UC3IfxOhghsHqJaMoTcBdaaQ,@p.s.9684,2023-03-14 10:02:43+00:00,akti kopf pflichtprogramm heutig zeit viel lieb dank taglich arbeit kolja,1.0,Positive
1919,UCHF3rx4p2BdtCaTmlKRfThA,@ReneBerwein,2023-03-14 10:02:53+00:00,rein kindergeburtstag folgt vollig unvergleichbar syst verand,1.0,Positive
1918,UCDefIMJH9Zo0TTEnB-aKF-g,@thomaskreisel5764,2023-03-14 10:04:43+00:00,gern wiss mauric hofg sagt inflation sinkt nachd zins erhoht wurd,0.0,Neutral
1917,UC2gA4j8PKmjPOU_yRDeGi2g,@deinheld4686,2023-03-14 10:04:46+00:00,ein sag prasident bevolker offent ansprach beruhigt bankensyst sich kack hintergrund ordent dampf,1.0,Positive
1916,UChVTW1QUqcnhh3ei9UQvYtg,@thedude579,2023-03-14 10:07:45+00:00,grossbank europa leien seit mehr brdie bundesbank deshalb milliard vertrau der targetkont gestapelt,0.0,Neutral
1915,UChVTW1QUqcnhh3ei9UQvYtg,@thedude579,2023-03-14 10:08:40+00:00,komm regier,0.0,Neutral
1914,UCwXXnFKLNYdPMaiiZF_FB5w,@herbertthiebet211,2023-03-14 10:09:25+00:00,dezentral struktur exklusiv zugang,0.0,Neutral
1913,UCRAS_IL-wtprZu8qeiKX3gg,@andreaszinnecker7011,2023-03-14 10:10:36+00:00,sieh ansicht kritisch warum video war toll andi,1.0,Positive
3754,UC15pDzelX2Qxsn8NzEAMw5A,@user-pm7bh5us5r,2023-03-14 10:11:08+00:00,naja sagenw bank bleibt selb schuld,0.0,Neutral
1988,UCQKn_HE1lIVsisOM0S9Xbig,@user-ni6mc3nw6u,2023-03-14 10:13:54+00:00,heisst deutsch zuruckhalt brdas deutsch bankensyst tatsach gewiss sich wirtschaft industri,0.0,Neutral
1912,UCNabWwABOwVna9a4S4-3rTg,@jonnes__4657,2023-03-14 10:14:31+00:00,let brandon,0.0,Neutral
1911,UCUdOjA8h1lkjl8kwZUUL7tg,@slc5486,2023-03-14 10:15:32+00:00,kopf hast vanguard ftse world,0.0,Neutral
1910,UCF4GxvY3whoUHHR81MpiP3A,@T.K.Wellington1996,2023-03-14 10:17:09+00:00,finanzsyst zuzuschau jemand beim spiel twist zuzuseh muss imm mehr absurd verrenk unternomm weiss irgendwann fall weiss wann blick gross schadenfreud,-0.15000000000000002,Negative
1909,UCOqhE0_xfhefG7Ep42zuf6Q,@KT-rm1tm,2023-03-14 10:19:48+00:00,geil satir bid,0.7,Positive
1908,UCYlf88CeP9gQ_9JrzRY0iQg,@Skyhil1986,2023-03-14 10:19:50+00:00,best mann hor gern vergisst lik,0.0,Neutral
1906,UCHsTnYt-cWjGUSiBOPIPk6Q,@danielrutherford4231,2023-03-14 10:20:24+00:00,sagt wohl mauric,0.0,Neutral
1905,UC_7wYQd3U8rd6MInrU8hbHA,@klarap.7260,2023-03-14 10:20:55+00:00,geldmeng schrumpf luft auflos,0.0,Neutral
1904,UCR6SobUxePtWG7escO5uUcg,@giselafiedler1269,2023-03-14 10:21:05+00:00,wiederholt papa imm gesagt,0.0,Neutral
1903,UCoFb0RYaJDRvZ87pflzcFVA,@Wer_baut_dann_die_Strassen,2023-03-14 10:21:47+00:00,outro geil,0.7,Positive
1902,UCpjrW10ketdfCZFzu7noKSQ,@norbertbauer4558,2023-03-14 10:23:38+00:00,geld bank mehr sich klargeword abgeordnet geld plastiktut gefund wurd,0.0,Neutral
1901,UCe3-HizQRYkwQQapnd-aNbA,@vitalikrenz2071,2023-03-14 10:23:59+00:00,cool videos letzt zeit merk deutlich oft videos klick,0.7,Positive
1900,UCnNmuDqmSV0NBvObvO4Ch3A,@combinedriver215,2023-03-14 10:24:32+00:00,lasst sparkass olaf vertrau,0.0,Neutral
1899,UCJK6DtH8cVWsIIBhi7Gyi7w,@southeast7259,2023-03-14 10:26:44+00:00,ulrik herrmann clown world gut abspann,1.0,Positive
1898,UCZWAKF6Znhe2D2EVWbvl9uw,@madmat6233,2023-03-14 10:29:00+00:00,href supermarktradikal weiss vllt komm loch ernst hop,0.0,Neutral
1897,UC8JzIyZJNdhlAezg3PXVLxg,@GuentherMohr,2023-03-14 10:29:25+00:00,milton friedman zusammenhang geldmeng wirtschaftswachstum fokussiert geldmeng wichtig steuerungsinstrument wichtig schritt chicagoboys verschied land chil gerad segensreich gewirkt,0.7,Positive
1896,UCTyOqJIo2Yy_0OxzwEsixjA,@Janet-gx6uv,2023-03-14 10:30:03+00:00,geld sich gentherapi nebenwirk istbrselb denk imm vorteil,0.0,Neutral
1895,UCdA1OGUJZXIAAXj2KlFb2bQ,@paulschutze9133,2023-03-14 10:32:45+00:00,eigent einzig nach funf minut verdi funf minut,0.0,Neutral
1894,UC-30n84ZGJukaxaR_sQ4_XA,@krower11,2023-03-14 10:32:53+00:00,saf schon gehort saf effectiv stimmt war about truth about public perception,0.0,Neutral
1893,UCtfnSURZ-r3EThH6EBpSGNQ,@trollstudent,2023-03-14 10:35:12+00:00,alt krumm lach gtavergleich obwohl thema eigent lach trotzd dank,0.0,Neutral
1892,UClaMj-iQg7pGdvw655wDnvQ,@Tobias_MZ,2023-03-14 10:38:22+00:00,panik crash verkauft sup mehr panik brecht panik handelt irrational brsetzt wohnzimmersessel quotpanikquot mehr bekomm meist hinbrbrda deutsch akti wohneigentumbrwarum mehrheit panik ausbrech passiert nichtsbrbrerstaun kam artikel ding wiebr brmoglicherweis brunt umstand brbrda schau lieb markus koch lustig wenig pessimist wenig wortwahl dran find analys bess,0.0,Neutral
1891,UCH_10zM5BPrEHZPuTcfkWDA,@blackyarizona,2023-03-14 10:45:07+00:00,eigent durft welt menschlich verstand destruktiv geb einzig grund warum passiert seh natur nutzvieh benutzt gewiss aufgab erled tier lag bewerkstell kohlenstoff kreislauf zuzufuhrennur menschlich uberheb,0.3333333333333333,Positive
1890,UCcRv0hqx10OzWPPMe7dR9jg,@Feuercharly112,2023-03-14 10:45:36+00:00,sorg olaf scholz schafft schon,0.0,Neutral
1889,UCgIs8d_mq1qzZDD27NBV9RQ,@psy420,2023-03-14 10:45:54+00:00,irgendwi einzig kanal darub stabil berichtetbrkeep going,0.0,Neutral
1887,UCbxozJL6kAYyMBPAMde8dvA,@ladyinred3599,2023-03-14 10:49:08+00:00,sleepy halt dringend toilett alt herr schon passi,0.0,Neutral
1886,UC8WuyhX9IuhFCanF5evelpw,@streetflash7994,2023-03-14 10:49:55+00:00,bid hochkorrupt lagard geschweig deutsch pfeiffenregier hor war finanziell selbstmord,0.0,Neutral
1884,UCg5tuh8OCS9cANJVV4Isu4Q,@arwedbamert9171,2023-03-14 11:01:54+00:00,bid leid verbrech imm angst fallt buhn,0.0,Neutral
1883,UCWBFD_CDK_xEKyK2zCiXhnw,@AB-vm2nz,2023-03-14 11:03:04+00:00,merkel damal kameras gestellt haarscharf damal,0.0,Neutral
1882,UCV-zgzxXv84cSKvLj1Pkdyw,@ecksst,2023-03-14 11:04:38+00:00,mustergult,0.0,Neutral
1881,UCIw5yIxMEiIijumS7HhSscA,@NicoYoshimitsu,2023-03-14 11:06:54+00:00,achso schon widerlecht,0.0,Neutral
1880,UCu9_lCYp2JhYZLSS8PQXRgw,@remoschramm4042,2023-03-14 11:07:05+00:00,nordstream sich,0.0,Neutral
1879,UCpbCNSUdpJEuJ9m_CbymvrQ,@paulheidebrecht8911,2023-03-14 11:08:49+00:00,heisst inflation geldmeng steigt,0.0,Neutral
1878,UCe3-DThOjuH4WIPYK_zueJg,@anonymousdredd1981,2023-03-14 11:09:46+00:00,taglich panik clickbait,0.0,Neutral
1877,UCa6kF-iR6bnq0piGMvGcr4g,@Ratschbumm007,2023-03-14 11:13:43+00:00,klar syst zusammenbrech schon monat eingezog kopf gegend gelauf dacht war soweit mach schon lang sorg mehr war geil jahr lapp gegang soweit halt klar kommenbrauf grossvat wurd jahr kalib geschoss uberleb,0.675,Positive
1876,UCezmKvstHHk_FZwzLFsC2FQ,@dannyk7733,2023-03-14 11:16:09+00:00,geldmeng schrumpft geld wertvoll deflationbrdas bedeutet akti wertvoll geld smart eingesetzt gekauft werdenbrund fuhrt akti billig muss billig geld bezahlt wert steigt brbrman davon ausgeh bestimmt moment situation schlagart andert inflation deflationsprobl bekommenbrbrhortet cash wartetbr lohnenbrschrankt konsumausgab stark akti billig autos haus uswbrcash kingbrod eben short indizi natur bankakti rest rutscht einfach hinterh,0.54,Positive
1875,UCcsglazJvfcdrBhN7tMJ_MQ,@reiotation2213,2023-03-14 11:16:45+00:00,find mehr videos machstbrleid leidet hintergrund darunterbrich versteh mehr zeit hatbrab schon ding imm hintergrund hatt sah schon,0.0,Neutral
1874,UCylorUJLKTJzqNoXbCM-9xg,@sk8_boarding,2023-03-14 11:23:34+00:00,amerikan prasident sagt amerikan bankensyst sich wiss soon shit,0.0,Neutral
1873,UCsFiN_IaZma_n8qT-zs71mw,@MrCheckernici,2023-03-14 11:29:31+00:00,koljabrwarst ganz erst reventur consulting video geldmeng gemacht brist fall bedenkenswert aktuell situation bid band abgelabert fall steuerzahl trifft brthe story just begun,0.0,Neutral
1872,UCQ30s2XWmzW8S1XKKAUhjrQ,@HaraldKafer,2023-03-14 11:29:41+00:00,inflation zombiesterb wofur zentralbank wohl entscheid,0.0,Neutral
1871,UCDRSQ66P3eT4bzMk0YtMwFQ,@saikalkrassmann2685,2023-03-14 11:30:26+00:00,sup kanal,0.0,Neutral
1870,UCrFnlvYEZhsHMgXFb_jdYcQ,@philipp3388,2023-03-14 11:30:48+00:00,inflation kommt flatulenz,0.0,Neutral
1869,UCV-zgzxXv84cSKvLj1Pkdyw,@ecksst,2023-03-14 11:32:59+00:00,geldmeng abgebaut inflation reduction fliess anti,-0.7,Negative
1867,UCDLDJaGWxKmjiK1SdZzgbRg,@Zugigjvzfubhjz2,2023-03-14 11:36:40+00:00,medi darub bericht brennt hutt schon lichterloh,0.0,Neutral
1865,UC9jjWHN6-hxF-B2GiJNNH9A,@becki5565,2023-03-14 11:37:52+00:00,gluck gefund,0.0,Neutral
1864,UCpyqUcK8uifDgf0mYtx_OXQ,@sierraecho884,2023-03-14 11:38:16+00:00,halt frag positioni bankeinlag akti stell sondervermog,0.0,Neutral
1863,UCAdlHgUgEHvwXCbbYT8DNSA,@cromi77,2023-03-14 11:38:46+00:00,gebt gut alt weiss mann zuruck wusst wenigst wirtschaft finanz funktioni,1.0,Positive
1862,UCg8ug23HCd8J2M_0xwp3qRg,@ribixo210,2023-03-14 11:40:01+00:00,quotwi npcquot,0.0,Neutral
1861,UCQE17O0rnOTB_oHt5y0KZ_w,@stefanmei5749,2023-03-14 11:40:04+00:00,exit fiat,0.0,Neutral
1860,UCIQ6643JWwWKqIlMo_BWaBg,@LetsPayn,2023-03-14 11:41:23+00:00,leck fett wieviel videos haust raus mach bloss geht schlag schlag respekt,0.7,Positive
1859,UCYr2Wvakf4sTgVLAE9ng0Qg,@michirocket5471,2023-03-14 11:45:45+00:00,digital wahrung zahl eben gold,0.0,Neutral
1858,UCZO08b7vRmBTk1qZUjG410w,@4GrammKupfer,2023-03-14 11:46:26+00:00,end falsch wirtschaftstheori praxis euros bunt blatt papi centkupf,-0.15000000000000002,Negative
1857,UC-BuBsmxBiGyp8bH0-yg9kQ,@andreawolf3494,2023-03-14 11:49:48+00:00,bid konigst brist bestimmt alt,0.0,Neutral
1856,UCVZRkG-Woi2GqMN65H3MogQ,@derrick9901,2023-03-14 11:53:08+00:00,braucht war jung ambitioniert prasident wirklich positiv bewirk mocht best fall breit mitt kommt bissch bess leut relat kennt fast uberall welt rein wunschdenk,0.9,Positive
1855,UCMsNdVJlbmcqoP60ihA9ODg,@satzdespyramidenformigenpy7968,2023-03-14 11:53:51+00:00,dank kritisch denk matrix versucht zermurb,0.0,Neutral
1854,UCVgv0YIMoIvOItNE24PPzcQ,@ErisuNekoria,2023-03-14 11:55:02+00:00,kampf bargeld geht nach rund,0.0,Neutral
1853,UCLhHm6Bmm6nvtCjCokrroDA,@reinhardsaftig3165,2023-03-14 11:55:48+00:00,schlimm kris schlecht regier zeit traurig,-1.0,Negative
1852,UCNlMMNr8ZuQo0HpoUEPWeuQ,@denizshirt5534,2023-03-14 12:00:48+00:00,gedruckt schein quasi schon umlauf wurd technisch geseh erschaff glaub inflationar auswirk hast komplett vergess loch gestopft berg aufgefullt,0.0,Neutral
1851,UCwyHBEWzgp-IKulvhrICphg,@herrsascha2678,2023-03-14 12:01:23+00:00,href mein regier weiss deshalb bekannt bekannt mehr unbekannt bekannt handeltbrstark kris komm fast imm passiert eben schirm,0.5249999999999999,Positive
1850,UCVn-uSYRltV0cEgiSpBBhLA,@traderjoes8725,2023-03-14 12:01:34+00:00,klass video gern mehr bidenversprech zukunft echt,0.5,Positive
1849,UC7-MRCKx-qscLnxOIvctxig,@globeztar,2023-03-14 12:13:06+00:00,eigent haarteil hast transplanti lass,0.0,Neutral
1848,UCkyK226ttKH9_Ld2uZUN3tA,@raikmuc6066,2023-03-14 12:21:16+00:00,prasident genotigt fuhlt press tret erzahl total sav allerhoch vorsicht gebot bankakti plus stop loss reingehau,0.0,Neutral
1847,UCvD2tsQa1hRhQpJYPgsRpOA,@antonmiller5150,2023-03-14 12:21:39+00:00,geldabheb ganz finanzsyst zerstor heb euro nimm finanzsyst,0.0,Neutral
